NOME,VALOR,AREA,CATEGORIA,QUARTOS,BANHEIROS,VAGAS,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,PROFISSIONAL,LOCALIZACAO,link
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 3 banhei",R$ 779.580,115 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,1 vaga de garagem,,,20,"Hoje, 07:45",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-3-banhei-1142227777
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 265.595,70 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 07:44",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142227682
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 310.536,57 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,15,"Hoje, 07:44",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142227673
"Ingleses sobrado lindo, novo 3 suites c/jacuzzi",R$ 550.000,120 metros quadrados,Casa À venda,3 quartos,3 banheiros,1 vaga de garagem,,,20,"Hoje, 07:43",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/ingleses-sobrado-lindo-novo-3-suites-c-jacuzzi-1142227425
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 3 banhei",R$ 630.530,55 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,1 vaga de garagem,Condomínio R$ 350,,20,"Hoje, 07:43",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-3-banhei-1142227324
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 280.485,64 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 200,,14,"Hoje, 07:43",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142227309
Casa imbituba,R$ 460.000,96 metros quadrados,Casa À venda,2 quartos,2 banheiros,1 vaga de garagem,IPTU R$ 260,,6,"Hoje, 07:43",,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-imbituba-1142227296
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 2 banhei",R$ 429.423,110 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,,,19,"Hoje, 07:43",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-2-banhei-1142227289
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 banhei",R$ 399.586,59 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,2 vagas de garagem,,,15,"Hoje, 07:43",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-banhei-1142227284
Apartamento Alto Padrão para Venda em Cidade Universitária Pedra Branca Palhoça-SC - 825,R$ 521.000,71 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,9,"Hoje, 07:42",Profissional,"Palhoça, Pedra Branca",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-alto-padrao-para-venda-em-cidade-universitaria-pedra-branca-palhoca-sc-825-1142227119
"Praia dos Ingleses, Apto semimobiliado á 1500mts do Mar",R$ 408.000,61 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 07:41",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/praia-dos-ingleses-apto-semimobiliado-a-1500mts-do-mar-1142227011
"Casa três quartos Campeche, Florianópolis ",,130 metros quadrados,Casa À venda,3 quartos,3 banheiros,3 vagas de garagem,IPTU R$ 400,,17,"Hoje, 07:40",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-tres-quartos-campeche-florianopolis-1113102280
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 1 banhei",R$ 430.547,100 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,3 vagas de garagem,Condomínio R$ 130,,17,"Hoje, 07:40",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-1-banhei-1142226782
Apartamento Campeche dois quartos. ,R$ 290.000,50 metros quadrados,Apartamento À venda,2 quartos,,1 banheiro,Condomínio R$ 150,,8,"Hoje, 07:40",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-campeche-dois-quartos-1117225235
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 3 banhei",R$ 519.506,150 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,,,19,"Hoje, 07:40",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-3-banhei-1142226744
"Ingleses,Norte* Apto novo com 02 vagas de garagem",R$ 349.000,65 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,2 vagas de garagem,,,13,"Hoje, 07:40",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/ingleses-norte-apto-novo-com-02-vagas-de-garagem-1142226737
"Apartamento novo 2 dormitórios,Ingleses norte",R$ 300.000,65 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 07:40",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-novo-2-dormitorios-ingleses-norte-1142226707
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 2 banhei",R$ 429.546,110 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 07:40",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-2-banhei-1142226664
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 729.410,78 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,IPTU R$ 365,,19,"Hoje, 07:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142226379
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 3 banhei",R$ 600.445,100 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,2 vagas de garagem,,,8,"Hoje, 07:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-3-banhei-1142226385
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 525.525,81 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,19,"Hoje, 07:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142226356
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 banhei",R$ 435.579,61 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 180,,19,"Hoje, 07:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-banhei-1142226336
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 330.487,58 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 190,,20,"Hoje, 07:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142226295
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 307.418,77 metros quadrados,Apartamento À venda,2 quartos,,2 banheiros,Condomínio R$ 120,,13,"Hoje, 07:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142226269
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 1 banhei",R$ 430.497,100 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,3 vagas de garagem,Condomínio R$ 130,,17,"Hoje, 07:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-1-banhei-1142226246
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 2 banhei",R$ 750.484,150 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,,20,"Hoje, 07:37",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-2-banhei-1142224792
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 2 banhei",R$ 479.495,100 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,,16,"Hoje, 07:37",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-2-banhei-1142224656
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 4 banhei",R$ 1.561.587,250 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,2 vagas de garagem,,,9,"Hoje, 07:37",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-4-banhei-1142224661
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 3 banhei",R$ 479.517,80 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,2 vagas de garagem,,,20,"Hoje, 07:37",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-3-banhei-1142224618
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 suíte,",R$ 610.503,75 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,IPTU R$ 250,,15,"Hoje, 07:37",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-suite-1142224608
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 490.593,111 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,17,"Hoje, 07:34",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142224197
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 2 banhei",R$ 789.458,78 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,,,17,"Hoje, 07:34",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-2-banhei-1142224027
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 2 banhei",R$ 1.200.446,145 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,,20,"Hoje, 07:33",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-2-banhei-1142223981
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 409.459,72 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,18,"Hoje, 07:33",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142223958
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 banhei",R$ 435.540,61 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 180,,19,"Hoje, 07:33",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-banhei-1142223951
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 2 banhei",R$ 418.478,78 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 200,,16,"Hoje, 07:33",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-2-banhei-1142223928
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 530.514,60 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,18,"Hoje, 07:33",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142223832
"Cobertura com 4 dormitórios à venda, 371 m² por R$ 2.938.113,91 - Floresta - São José/SC",R$ 2.938.114,371 metros quadrados,Apartamento À venda,4 quartos,4 banheiros,1 vaga de garagem,IPTU R$ 1.000,Condomínio R$ 500,19,"Hoje, 07:33",Profissional,"São José, Nossa Senhora do Rosário",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-com-4-dormitorios-a-venda-371-m-por-r-2-938-113-91-floresta-sao-jose-sc-1142223812
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 2 banhei",R$ 750.541,200 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,3 vagas de garagem,,,18,"Hoje, 07:33",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-2-banhei-1142223794
Apartamento Padrão para Venda em Itacorubi Florianópolis-SC - 827,R$ 540.000,68 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 480,,9,"Hoje, 07:32",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-para-venda-em-itacorubi-florianopolis-sc-827-1142223673
Apartamento à venda no bairro Pagani - Palhoça/SC,R$ 689.000,85 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 07:31",Profissional,"Palhoça, Pagani",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-pagani-palhoca-sc-1142223440
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 3 banhei",R$ 479.602,80 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,2 vagas de garagem,,,20,"Hoje, 07:30",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-3-banhei-1142223248
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 430.417,61 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 325,,10,"Hoje, 07:30",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142223142
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 761.531,58 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,8,"Hoje, 07:30",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142223134
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 525.594,81 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,19,"Hoje, 07:30",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142223128
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 3 banhei",R$ 600.473,100 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,2 vagas de garagem,,,,"Hoje, 07:29",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-3-banhei-1142222979
"Apartamento com 2 dormitórios à venda, 56 m² por R$ 260.000,00 - Nova Palhoça - Palhoça/SC",R$ 260.000,56 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,IPTU R$ 520,Condomínio R$ 330,15,"Hoje, 07:29",Profissional,"Palhoça, Nova Palhoça",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-56-m-por-r-260-000-00-nova-palhoca-palhoca-sc-1142222980
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 4 banhei",R$ 1.561.783,250 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,2 vagas de garagem,,,,"Hoje, 07:26",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-4-banhei-1142222246
Florianopolis - Casa Padrão - Ingleses,R$ 490.000,88 metros quadrados,Casa À venda,2 quartos,3 banheiros,1 vaga de garagem,,,9,"Hoje, 07:26",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-ingleses-1142222248
Apartamento à venda no bairro Pedra Branca - Palhoça/SC,R$ 259.900,68 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,IPTU R$ 650,Condomínio R$ 250,4,"Hoje, 07:26",Profissional,"Palhoça, Pedra Branca",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-pedra-branca-palhoca-sc-1142222086
"Apartamento à venda, Jurerê, Florianópolis, SC",R$ 1.450.000,97 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 1.657,Condomínio R$ 937,20,"Hoje, 07:25",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-jurere-florianopolis-sc-1142222018
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 banhei",R$ 480.598,64 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,2 vagas de garagem,,,,"Hoje, 07:25",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-banhei-1142222002
"Casa com 5 dormitórios à venda, 359 m² por R$ 4.950.000,00 - Jurerê Internacional - Floria",R$ 4.950.000,359 metros quadrados,Casa À venda,5 ou mais quartos,5 ou mais banheiros,4 vagas de garagem,,,20,"Hoje, 07:25",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-5-dormitorios-a-venda-359-m-por-r-4-950-000-00-jurere-internacional-floria-1142221938
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 2 banhei",R$ 430.502,61 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 325,,8,"Hoje, 07:24",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-2-banhei-1142221921
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 banhei",R$ 480.521,64 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,2 vagas de garagem,,,18,"Hoje, 07:24",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-banhei-1142221903
"Casa 3 quartos, longe do barulho e uma bela vista em Santo Amaro.",R$ 297.000,113 metros quadrados,Casa À venda,3 quartos,1 banheiro,2 vagas de garagem,IPTU R$ 498,,20,"Hoje, 07:20",Profissional,Santo Amaro da Imperatriz,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-3-quartos-longe-do-barulho-e-uma-bela-vista-em-santo-amaro-1142221038
Sobrado com passagem lateral e duas suítes em são josé - SC,R$ 320.000,79 metros quadrados,Casa À venda,2 quartos,1 banheiro,2 vagas de garagem,,,13,"Hoje, 07:20",Profissional,"São José, Potecas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-com-passagem-lateral-e-duas-suites-em-sao-jose-sc-1142220993
"Sobrado à venda, 102m² com 03 quartos, suíte e garagem coberta São José.",R$ 399.000,102 metros quadrados,Casa À venda,3 quartos,3 banheiros,1 vaga de garagem,,,20,"Hoje, 07:15",Profissional,"São José, Potecas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-a-venda-102m-com-03-quartos-suite-e-garagem-coberta-sao-jose-1142218888
"casa 02 quartos, garagem coberta e churrasqueira em São josé",R$ 257.000,80 metros quadrados,Casa À venda,2 quartos,1 banheiro,1 vaga de garagem,IPTU R$ 700,,20,"Hoje, 07:13",Profissional,"São José, Forquilhas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-02-quartos-garagem-coberta-e-churrasqueira-em-sao-jose-1142218607
Apartamento Florianópolis SC brasil,R$ 905.000,83 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,2 vagas de garagem,,,17,"Hoje, 07:12",Profissional,"Florianópolis, Monte Verde",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-florianopolis-sc-brasil-1142218059
Casa geminada  63m em Forquilhas ,R$ 270.000,63 metros quadrados,Casa À venda,2 quartos,2 banheiros,2 vagas de garagem,,,6,"Hoje, 07:09",,"São José, Forquilhas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-geminada-63m-em-forquilhas-1139540487
Casa imarui laguna,R$ 150.000,50 metros quadrados,Casa À venda,2 quartos,1 banheiro,1 vaga de garagem,,,9,"Hoje, 07:08",,"Florianópolis, Rio Tavares",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-imarui-laguna-1136656951
Casa à venda no bairro Estreito - Florianópolis/SC,R$ 1.200.000,150 metros quadrados,Casa À venda,3 quartos,3 banheiros,3 vagas de garagem,,,1,"Hoje, 07:07",Profissional,"Florianópolis, Coloninha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-no-bairro-estreito-florianopolis-sc-1142216630
"Sobrado com 2 dormitórios à venda, 77 m² por R$ 340.000,00 - Forquilhas - São José/SC",R$ 340.000,77 metros quadrados,Casa À venda,2 quartos,2 banheiros,1 vaga de garagem,,,19,"Hoje, 07:05",Profissional,"São José, Forquilhas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-com-2-dormitorios-a-venda-77-m-por-r-340-000-00-forquilhas-sao-jose-sc-1142216179
"Sobrado 02 quartos, passagem lateral em Potecas - São José.",R$ 335.000,73 metros quadrados,Casa À venda,2 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 07:05",Profissional,"São José, Potecas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-02-quartos-passagem-lateral-em-potecas-sao-jose-1142216165
"Casa para Venda em São José, Forquilhas, 2 dormitórios, 2 suítes, 3 banheiros, 2 vagas",R$ 350.000,80 metros quadrados,Casa À venda,2 quartos,3 banheiros,2 vagas de garagem,IPTU R$ 1,,12,"Hoje, 07:04",Profissional,"São José, Forquilhas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-sao-jose-forquilhas-2-dormitorios-2-suites-3-banheiros-2-vagas-1142215717
Apartamento belamente mobiliado em Florianópolis,R$ 1.390.000,97 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 1.200,,20,"Hoje, 07:02",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-belamente-mobiliado-em-florianopolis-1142215442
