NOME,VALOR,AREA,CATEGORIA,QUARTOS,BANHEIROS,VAGAS,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,PROFISSIONAL,LOCALIZACAO,link
"APARTAMENTO TEMPORADA em Florianopolis - SC, Praia Brava",R$ 2.500,200 metros quadrados,Apartamento para alugar,4 quartos,5 ou mais banheiros,3 vagas de garagem,,,13,"21 de fev, 21:24",Profissional,"Florianópolis, Praia Brava",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-temporada-em-florianopolis-sc-praia-brava-994844242
JURERE COM LUXO A POUCOS METROS DA PRAIA,R$ 700,110 metros quadrados,Apartamento para alugar,2 quartos,3 banheiros,1 vaga de garagem,,,13,"21 de fev, 21:24",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/jurere-com-luxo-a-poucos-metros-da-praia-995264586
"Casa para alugar no Estreito, em Florianópolis, SC",R$ 14.000,335 metros quadrados,Casa para alugar,5 ou mais quartos,4 banheiros,4 vagas de garagem,,,13,"21 de fev, 21:21",Profissional,"Florianópolis, Balneário",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-alugar-no-estreito-em-florianopolis-sc-1072168451
"Aluguel de Temporada e Venda! Casa Nova de 03 suítes, com excelente área externa.",R$ 2.800,339 metros quadrados,Casa para alugar,3 quartos,4 banheiros,2 vagas de garagem,,,13,"21 de fev, 21:20",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-temporada-e-venda-casa-nova-de-03-suites-com-excelente-area-externa-1057608450
"Aluguel de Temporada! Casa de 04 dorm, ao lado do Open shopping, com custo-benefício excep",R$ 2.000,350 metros quadrados,Casa para alugar,4 quartos,4 banheiros,2 vagas de garagem,,,13,"21 de fev, 21:20",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-temporada-casa-de-04-dorm-ao-lado-do-open-shopping-com-custo-beneficio-excep-926855645
"CASA LINDA, COM PISCINA, PRAIA DA PINHEIRA, PALHOÇA-SC",R$ 650,450 metros quadrados,Casa para alugar,3 quartos,3 banheiros,4 vagas de garagem,,,13,"21 de fev, 21:18",Profissional,"Palhoça, Pinheira",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-linda-com-piscina-praia-da-pinheira-palhoca-sc-1120941703
SãO JOSé - Studio - Campinas,R$ 3.750,40 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 440,IPTU R$ 86,13,"21 de fev, 21:15",Profissional,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-studio-campinas-1144301133
"Apartamento com 2 dormitórios para alugar, 70 m² por R$ 1.998,22/mês - Capoeiras - Florian",R$ 1.500,70 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 397,IPTU R$ 101,13,"21 de fev, 21:09",Profissional,"Florianópolis, Coqueiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-70-m-por-r-1-998-22-mes-capoeiras-florian-1148595930
SãO JOSé - Apartamento Padrão - Kobrasol,R$ 2.600,115 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 856,IPTU R$ 94,13,"21 de fev, 21:06",Profissional,"São José, Kobrasol",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-kobrasol-1144300376
APARTAMENTO DE 2 QUARTOS NO BAIRRO TRINDADE EM FLORIANÓPOLIS,R$ 3.600,65 metros quadrados,Apartamento para alugar,3 quartos,,1 banheiro,Condomínio R$ 570,IPTU R$ 122,13,"21 de fev, 20:56",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-2-quartos-no-bairro-trindade-em-florianopolis-1113188814
CASA COMERCIAL NO BAIRRO TRINDADE EM FLORIANÓPOLIS,R$ 17.000,4 vagas de garagem,Casa para alugar,300 metros quadrados,,5 ou mais banheiros,,IPTU R$ 309,13,"21 de fev, 20:56",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-comercial-no-bairro-trindade-em-florianopolis-1139433393
Apartamento de 02 quartos semi mobiliado na Rua Álvaro Catão,R$ 1.200,65 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 270,IPTU R$ 111,13,"21 de fev, 20:52",Profissional,"Criciúma, Operária Nova",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-02-quartos-semi-mobiliado-na-rua-alvaro-catao-1137390605
Alugo ap 2 Quartos Mobiliado Córrego Grande,R$ 3.100,80 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 500,13,"21 de fev, 20:45",,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-ap-2-quartos-mobiliado-corrego-grande-1150002347
"APARTAMENTO RESIDENCIAL em FLORIANÓPOLIS - SC, INGLESES DO RIO VERMELHO",R$ 680,83 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,13,"21 de fev, 20:45",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-florianopolis-sc-ingleses-do-rio-vermelho-1115987701
Alugo quartos para estudantes( feminino ),R$ 700,15 metros quadrados,Casa para alugar,4 quartos,2 banheiros,2 vagas de garagem,,,13,"21 de fev, 20:33",,"Palhoça, Jardim Eldorado",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-quartos-para-estudantes-feminino-1144435389
Apto anual de 1 quarto semi mobiliado ,R$ 1.200,32 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,,13,"21 de fev, 20:26",,"Florianópolis, Cachoeira do Bom Jesus",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-anual-de-1-quarto-semi-mobiliado-1147362198
"TEMPORADA 2 dormitórios,   em Canasvieiras - Florianópolis - SC",R$ 400,68 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,13,"21 de fev, 20:23",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/temporada-2-dormitorios-em-canasvieiras-florianopolis-sc-1082880704
Apartamento disponível para aluguel de temporada,R$ 650,80 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,13,"21 de fev, 20:16",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-disponivel-para-aluguel-de-temporada-970335001
Alugo quarto para mulheres ,R$ 650,,,,,,,,13,"21 de fev, 20:10",,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-quarto-para-mulheres-1149990155
Temporada - Apartamento 1 Quarto em Canasvieiras,R$ 370,56 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,13,"21 de fev, 20:02",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/temporada-apartamento-1-quarto-em-canasvieiras-1073751458
FLORIANÓPOLIS - Loft - CENTRO,R$ 4.415,53 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 543,IPTU R$ 125,13,"21 de fev, 20:02",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-loft-centro-1070630433
"Studio com 1 dormitório, 68 m² - venda ou aluguel - Agronômica - Florianópolis/SC",R$ 3.800,68 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 362,IPTU R$ 338,13,"21 de fev, 19:49",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/studio-com-1-dormitorio-68-m-venda-ou-aluguel-agronomica-florianopolis-sc-1056897044
"Casa com 7 dormitórios, piscina e ofurô para alugar, por R$ 7.100/dia - Jurerê Internacion",R$ 7.100,350 metros quadrados,Casa para alugar,5 ou mais quartos,5 ou mais banheiros,3 vagas de garagem,,,13,"21 de fev, 19:49",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-7-dormitorios-piscina-e-ofuro-para-alugar-por-r-7-100-dia-jurere-internacion-1073458191
"Apartamento com 2 dormitórios para alugar, 52 m² por R$ 600,00/mês - Residencial Natureza ",R$ 600,52 metros quadrados,Apartamento para alugar,2 quartos,,1 banheiro,,,13,"21 de fev, 19:48",Profissional,Balneário Arroio do Silva,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-52-m-por-r-600-00-mes-residencial-natureza-1026278260
Aluguel por diária em Canasvieiras,R$ 500,40 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,,13,"21 de fev, 19:40",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-por-diaria-em-canasvieiras-1095469560
PALHOçA - Kitchenette/Conjugados - Pedra Branca,R$ 850,25 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 120,IPTU R$ 46,13,"21 de fev, 19:40",Profissional,"Palhoça, Pedra Branca",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/palhoca-kitchenette-conjugados-pedra-branca-1147190642
"Casa para Aluguel - Rio Tavares, 3 Quartos,  360 m2",R$ 15.000,360 metros quadrados,Casa para alugar,3 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 2.600,IPTU R$ 317,13,"21 de fev, 19:34",Profissional,"Florianópolis, Rio Tavares",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-aluguel-rio-tavares-3-quartos-360-m2-1149979035
"Apartamento para Aluguel - Ingleses, 2 Quartos,  86 m2",R$ 4.290,86 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 1.750,IPTU R$ 146,13,"21 de fev, 19:30",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-ingleses-2-quartos-86-m2-1149978418
Apto locação anual Bairro Ingleses ,R$ 1.600,65 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 300,13,"21 de fev, 19:30",,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-locacao-anual-bairro-ingleses-1149978240
Casa aluguel de temporada em praia de Cachoeira do Bom Jesus,R$ 1.600,250 metros quadrados,Casa para alugar,5 ou mais quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,,13,"21 de fev, 19:28",Profissional,"Florianópolis, Cachoeira do Bom Jesus",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-aluguel-de-temporada-em-praia-de-cachoeira-do-bom-jesus-977083103
"ALUGUEL DIÁRIA, apartamento com suite, 50m da praia, em canasvieiras, Floripa",R$ 400,68 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,13,"21 de fev, 19:24",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-diaria-apartamento-com-suite-50m-da-praia-em-canasvieiras-floripa-1133203540
"Kitnet com 1 dormitório para alugar, 23 m² por R$ 732,56/mês - Barreiros - São José/SC",R$ 690,23 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,IPTU R$ 43,13,"21 de fev, 19:22",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/kitnet-com-1-dormitorio-para-alugar-23-m-por-r-732-56-mes-barreiros-sao-jose-sc-1049084448
Aluga-se cobertura no bairro Sertão do Maruim-São José ,R$ 1.800,120 metros quadrados,Apartamento para alugar,3 quartos,1 banheiro,2 vagas de garagem,,,13,"21 de fev, 19:22",,"São José, Sertão do Maruim",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluga-se-cobertura-no-bairro-sertao-do-maruim-sao-jose-1149976802
Ap 2 dorm direto com proprietário ,R$ 1.600,49 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,2 vagas de garagem,,,13,"21 de fev, 19:19",,"Palhoça, Guarda do Cubatão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/ap-2-dorm-direto-com-proprietario-1149976226
Casa para aluguel tem 500 metros quadrados com 5 quartos..,R$ 35.000,500 metros quadrados,Casa para alugar,5 ou mais quartos,5 ou mais banheiros,3 vagas de garagem,,IPTU R$ 400,13,"21 de fev, 19:08",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-aluguel-tem-500-metros-quadrados-com-5-quartos-998504818
Casa para alugar - Meta - Balneário Arroio do Silva/SC,R$ 720,300 metros quadrados,Casa para alugar,3 quartos,,1 banheiro,,,13,"21 de fev, 18:54",Profissional,Balneário Arroio do Silva,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-alugar-meta-balneario-arroio-do-silva-sc-1124927300
"Casa de Condomínio para Aluguel - Ingleses, 2 Quartos,  68 m2",R$ 3.200,68 metros quadrados,Casa para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 1.300,IPTU R$ 117,13,"21 de fev, 18:53",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-condominio-para-aluguel-ingleses-2-quartos-68-m2-1149966577
Casa em alvenaria PALHOÇA - SC,R$ 2.500,135 metros quadrados,Casa para alugar,4 quartos,2 banheiros,4 vagas de garagem,,,13,"21 de fev, 18:45",Profissional,"Palhoça, Passagem do Massiambú",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-alvenaria-palhoca-sc-1149964826
"Apartamento para Aluguel - Ingleses, 3 Quartos,  135 m2",R$ 3.400,135 metros quadrados,Apartamento para alugar,3 quartos,3 banheiros,1 vaga de garagem,,Condomínio R$ 250,13,"21 de fev, 18:42",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-ingleses-3-quartos-135-m2-1149964296
"Apartamento para Aluguel - Ingleses, 2 Quartos,  58 m2",R$ 2.100,58 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 200,13,"21 de fev, 18:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-ingleses-2-quartos-58-m2-1149963480
Apartamento para aluguel com 50 metros quadrados com 1 quarto,R$ 250,50 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,13,"21 de fev, 18:39",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-com-50-metros-quadrados-com-1-quarto-1019603576
"Casa de Condomínio para Aluguel - Ingleses, 2 Quartos,  86 m2",R$ 4.070,86 metros quadrados,Casa para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 1.669,IPTU R$ 140,13,"21 de fev, 18:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-condominio-para-aluguel-ingleses-2-quartos-86-m2-1149963419
"Apartamento para Aluguel - Campeche, 2 Quartos,  60 m2",R$ 4.170,60 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,Condomínio R$ 430,13,"21 de fev, 18:39",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-campeche-2-quartos-60-m2-1149963408
FLORIANóPOLIS - Apartamento Padrão - Abraão,R$ 4.200,96 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 860,IPTU R$ 152,13,"21 de fev, 18:37",Profissional,"Florianópolis, Abraão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-abraao-1127124684
APARTAMENTO DUPLEX MOBILIADO - JURERÊ,R$ 13.500,189 metros quadrados,Apartamento para alugar,4 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 880,IPTU R$ 380,13,"21 de fev, 18:32",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-duplex-mobiliado-jurere-1108074090
Casa Comercial FLORIANOPOLIS SC,R$ 8.000,131 metros quadrados,Casa para alugar,4 quartos,3 banheiros,5 ou mais vagas de garagem,,IPTU R$ 1.980,13,"21 de fev, 18:30",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-comercial-florianopolis-sc-1070366779
ALUGUEL MENSAL EM JURERE INTERNACIONAL,R$ 280,95 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,2 vagas de garagem,,,13,"21 de fev, 18:25",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-mensal-em-jurere-internacional-995263986
FLORIANÓPOLIS - Apartamento Padrão - JARDIM ATLÂNTICO,R$ 4.199,67 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,13,"21 de fev, 18:22",Profissional,"Florianópolis, Jardim Atlântico",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-jardim-atlantico-994892444
"Aluguel de Temporada! Belíssima casa com 04 dormitórios e piscina, confira!",R$ 2.500,340 metros quadrados,Casa para alugar,4 quartos,4 banheiros,4 vagas de garagem,,,13,"21 de fev, 18:20",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-temporada-belissima-casa-com-04-dormitorios-e-piscina-confira-926855700
"Apto amplo com 04 dormitórios sendo 01 deles com armário embutido, suíte com split, bwc su",R$ 3.600,117 metros quadrados,Apartamento para alugar,4 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 782,IPTU R$ 227,13,"21 de fev, 18:11",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-amplo-com-04-dormitorios-sendo-01-deles-com-armario-embutido-suite-com-split-bwc-su-1145227767
"Apartamento com 2 dormitórios para alugar, 83 m² por R$ 4.263,59/mês - Abraão - Florianópo",R$ 3.200,83 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 883,IPTU R$ 180,13,"21 de fev, 18:05",Profissional,"Florianópolis, Abraão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-83-m-por-r-4-263-59-mes-abraao-florianopo-1143872786
Apartamento para aluguel possui 110 metros quadrados com 3 quartos...,R$ 12.000,110 metros quadrados,Apartamento para alugar,3 quartos,4 banheiros,3 vagas de garagem,Condomínio R$ 700,IPTU R$ 260,13,"21 de fev, 18:00",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-possui-110-metros-quadrados-com-3-quartos-991765209
"CASA 4 SUITES, MOBILIADA",R$ 16.000,315 metros quadrados,Casa para alugar,4 quartos,,5 ou mais banheiros,,IPTU R$ 420,13,"21 de fev, 17:46",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-4-suites-mobiliada-1031009163
"APARTAMENTO 1 dormitório, frente ao mar, em  Canasvieiras - Florianópolis - SC",R$ 480,48 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,13,"21 de fev, 17:35",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-1-dormitorio-frente-ao-mar-em-canasvieiras-florianopolis-sc-1148334689
Apartamento Completo - Até Dez/23 - Porto Caravelas,R$ 2.150,55 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,Condomínio R$ 350,13,"21 de fev, 17:29",,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-completo-ate-dez-23-porto-caravelas-1149942122
Alugo apartamento sertão do maruim !,R$ 1.200,50 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,13,"21 de fev, 17:25",,"São José, Sertão do Maruim",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-apartamento-sertao-do-maruim-1149941300
Excelente Apto Vista Beira Mar,R$ 6.300,192 metros quadrados,Apartamento para alugar,4 quartos,5 ou mais banheiros,2 vagas de garagem,Condomínio R$ 1.600,IPTU R$ 430,13,"21 de fev, 17:17",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apto-vista-beira-mar-1137293918
"APARTAMENTO TEMPORADA  2 dormitórios, Canasvieiras - Florianópolis - SC",R$ 300,68 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,13,"21 de fev, 17:02",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-temporada-2-dormitorios-canasvieiras-florianopolis-sc-1138977800
"CASA para Temporada INGLESES DO RIO VERMELHO, FLORIANÓPOLIS 3 dormitórios sendo 1 suíte, 2",R$ 1.000,165 metros quadrados,Casa para alugar,3 quartos,3 banheiros,2 vagas de garagem,,,13,"21 de fev, 16:59",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-temporada-ingleses-do-rio-vermelho-florianopolis-3-dormitorios-sendo-1-suite-2-994845602
Apto Padrão 3 Quartos Residencial Bianca Florianópolis Parque São Jorge Itacorubi,R$ 3.500,103 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 688,IPTU R$ 161,13,"21 de fev, 16:59",,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-padrao-3-quartos-residencial-bianca-florianopolis-parque-sao-jorge-itacorubi-1137944478
Alugo quarto para moças (leia de descrição) ,R$ 1.300,,,,,,,,13,"21 de fev, 16:54",,"Florianópolis, Abraão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-quarto-para-mocas-leia-de-descricao-1149930482
Aluguel de Temporada! Casa de 03 dormitórios com excelente custo-benefício.,R$ 1.200,250 metros quadrados,Casa para alugar,3 quartos,2 banheiros,2 vagas de garagem,,,13,"21 de fev, 16:31",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-temporada-casa-de-03-dormitorios-com-excelente-custo-beneficio-1057268439
Aluguel de Temporada! Belíssima casa de 04 suítes ao lado do Open Shopping,R$ 3.000,450 metros quadrados,Casa para alugar,4 quartos,5 ou mais banheiros,4 vagas de garagem,,,13,"21 de fev, 16:31",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-temporada-belissima-casa-de-04-suites-ao-lado-do-open-shopping-926855823
Busco Apart. Anual Canasvieiras,R$ 1.700,1 banheiro,Apartamento para alugar,1 quarto,,,,,13,"21 de fev, 16:28",,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/busco-apart-anual-canasvieiras-1149923019
Alugo kitnet centro Floripa,R$ 1.500,1 banheiro,Apartamento para alugar,30 metros quadrados,,,,,13,"21 de fev, 16:24",,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-kitnet-centro-floripa-1149922355
Florianopolis - Apartamento Padrão - Centro,R$ 2.200,70 metros quadrados,Apartamento para alugar,2 quartos,,2 banheiros,Condomínio R$ 896,IPTU R$ 164,13,"21 de fev, 16:16",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1141377724
Florianopolis - Apartamento Padrão - Itacorubi,R$ 2.600,72 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 525,IPTU R$ 183,13,"21 de fev, 16:16",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-itacorubi-1103340026
Locação anual- Apto Mobiliado - 200 mts Mar - 3 dormitórios,R$ 3.600,100 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 600,IPTU R$ 230,13,"21 de fev, 16:14",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/locacao-anual-apto-mobiliado-200-mts-mar-3-dormitorios-1147613189
"Apartamento para aluguel Temporada, disponível Reveillon ainda.",R$ 600,50 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,13,"21 de fev, 16:13",Profissional,"Florianópolis, Cachoeira do Bom Jesus",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-temporada-disponivel-reveillon-ainda-994937185
PALHOçA - Kitchenette/Conjugados - Pedra Branca,R$ 850,25 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,Condomínio R$ 102,IPTU R$ 14,13,"21 de fev, 16:10",Profissional,"Palhoça, Pedra Branca",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/palhoca-kitchenette-conjugados-pedra-branca-1049534148
FLORIANóPOLIS - Apartamento Padrão - João Paulo,R$ 4.000,70 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,Condomínio R$ 741,13,"21 de fev, 16:10",Profissional,"Florianópolis, João Paulo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-joao-paulo-1138111008
Apartamento para aluguel com 43 metros quadrados com 1 quarto em Canasvieiras - Florianópo,R$ 250,43 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,13,"21 de fev, 16:07",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-com-43-metros-quadrados-com-1-quarto-em-canasvieiras-florianopo-1022898119
"Sobrado/Casa/Apartamento Pagani, Direto com o proprietário. 03 quartos",R$ 2.600,95 metros quadrados,Casa para alugar,3 quartos,2 banheiros,3 vagas de garagem,,,13,"21 de fev, 16:04",,"Palhoça, Passa Vinte",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-casa-apartamento-pagani-direto-com-o-proprietario-03-quartos-1149915645
Aluguel por diária em Canasvieiras,R$ 380,42 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,9,"21 de fev, 16:01",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-por-diaria-em-canasvieiras-1094979991
Aluguel por diária em Canasvieiras,R$ 650,50 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,,9,"21 de fev, 16:01",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-por-diaria-em-canasvieiras-1094981305
