NOME,VALOR,AREA,CATEGORIA,QUARTOS,BANHEIROS,VAGAS,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,PROFISSIONAL,LOCALIZACAO,link
FLORIANóPOLIS - Casa Padrão - Jardim Atlântico,R$ 2.400,93 metros quadrados,Casa para alugar,2 quartos,2 banheiros,2 vagas de garagem,,IPTU R$ 136,1,"27 de jan, 17:30",Profissional,"Florianópolis, Jardim Atlântico",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-jardim-atlantico-1139371372
SãO JOSé - Apartamento Padrão - Ipiranga,R$ 1.100,54 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 432,IPTU R$ 47,12,"27 de jan, 17:30",Profissional,"São José, Ipiranga",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-ipiranga-1139371367
FLORIANóPOLIS - Apartamento Padrão - Balneário,R$ 2.200,70 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 460,IPTU R$ 95,2,"27 de jan, 17:30",Profissional,"Florianópolis, Balneário",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-balneario-1139371323
Casa para aluguel tem 500 metros quadrados com 5 quartos..,R$ 15.000,500 metros quadrados,Casa para alugar,5 ou mais quartos,5 ou mais banheiros,4 vagas de garagem,,,20,"27 de jan, 17:17",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-aluguel-tem-500-metros-quadrados-com-5-quartos-991765264
SãO JOSé - Apartamento Padrão - Kobrasol,R$ 1.300,57 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 282,IPTU R$ 52,2,"27 de jan, 17:16",Profissional,"São José, Kobrasol",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-kobrasol-1139365060
"Apartamento com 2 dormitórios para alugar, 72 m² por R$ 2.898,14/mês - Estreito - Florianó",R$ 2.500,73 metros quadrados,Apartamento para alugar,2 quartos,,2 banheiros,Condomínio R$ 270,IPTU R$ 128,20,"27 de jan, 17:14",Profissional,"Florianópolis, Canto",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-72-m-por-r-2-898-14-mes-estreito-floriano-1123388641
Florianopolis - Apartamento Padrão - Ingleses,R$ 1.770,67 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 100,IPTU R$ 45,13,"27 de jan, 17:11",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-ingleses-1127588438
"Apartamento com 2 dormitórios para alugar, 68 m² por R$ 300,00/dia - Palmas do Arvoredo - ",R$ 500,68 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,14,"27 de jan, 17:05",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-68-m-por-r-300-00-dia-palmas-do-arvoredo-1090988738
Apartamento no bairro Balneário dos Açores em Florianópolis,R$ 3.500,78 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,17,"27 de jan, 17:04",Profissional,"Florianópolis, Tapera da Base",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-no-bairro-balneario-dos-acores-em-florianopolis-1107684628
Casa com piscina em Jurerê Internacional Aluguel de temporada,R$ 3.500,10 metros quadrados,Casa para alugar,4 quartos,5 ou mais banheiros,3 vagas de garagem,,,20,"27 de jan, 17:00",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-piscina-em-jurere-internacional-aluguel-de-temporada-970334995
FLORIANóPOLIS - Apartamento Padrão - Abraão,R$ 3.300,83 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 800,IPTU R$ 159,20,"27 de jan, 16:58",Profissional,"Florianópolis, Abraão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-abraao-1010680087
FLORIANóPOLIS - Apartamento Padrão - Trindade,R$ 2.500,70 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 850,IPTU R$ 1.900,16,"27 de jan, 16:56",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-trindade-1115033634
SãO JOSé - Casa Padrão - São josé,R$ 4.450,192 metros quadrados,Casa para alugar,3 quartos,2 banheiros,4 vagas de garagem,,IPTU R$ 236,20,"27 de jan, 16:44",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-casa-padrao-sao-jose-1126017223
Florianopolis - Apartamento Padrão - Ingleses,R$ 1.800,59 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 430,IPTU R$ 130,18,"27 de jan, 16:44",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-ingleses-1126840007
Casa para aluguel com 250 metros quadrados com 4 quartos,R$ 1.800,250 metros quadrados,Casa para alugar,4 quartos,5 ou mais banheiros,2 vagas de garagem,,,20,"27 de jan, 16:43",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-aluguel-com-250-metros-quadrados-com-4-quartos-1046307978
Casa no Rio Tavares no Pico da Cruz a 500m da praia,R$ 500,1 vaga de garagem,Casa para alugar,2 quartos,,1 banheiro,,,16,"27 de jan, 16:35",,"Florianópolis, Rio Tavares",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-no-rio-tavares-no-pico-da-cruz-a-500m-da-praia-1106523052
Casa nova no Ribeirão da Ilha!,R$ 4.900,143 metros quadrados,Casa para alugar,3 quartos,3 banheiros,2 vagas de garagem,,,20,"27 de jan, 16:32",Profissional,"Florianópolis, Ribeirão da Ilha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-nova-no-ribeirao-da-ilha-1139346656
Florianópolis - Apartamento - Trindade,R$ 4.900,91 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 867,IPTU R$ 229,20,"27 de jan, 16:24",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-trindade-1122784310
Locação Casa Florianopolis SC,R$ 8.900,316 metros quadrados,Casa para alugar,4 quartos,2 banheiros,4 vagas de garagem,,IPTU R$ 278,11,"27 de jan, 16:14",Profissional,"Florianópolis, Coqueiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/locacao-casa-florianopolis-sc-1122744719
"Apartamento com 2 dormitórios para alugar, 60 m² por R$ 330,00/dia - Palmas - Governador C",R$ 330,60 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,17,"27 de jan, 16:09",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-60-m-por-r-330-00-dia-palmas-governador-c-1037059924
Amplo apartamento com 3 dormitórios para alugar em ótima localização no bairro Abraão,R$ 3.800,100 metros quadrados,Apartamento para alugar,3 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 800,IPTU R$ 224,20,"27 de jan, 16:00",,"Florianópolis, Abraão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/amplo-apartamento-com-3-dormitorios-para-alugar-em-otima-localizacao-no-bairro-abraao-1139334052
"Apartamento á venda ou locação anual, em Jurere internacional,com 3 suítes.",R$ 4.900,146 metros quadrados,Apartamento para alugar,3 quartos,4 banheiros,2 vagas de garagem,Condomínio R$ 1.000,IPTU R$ 140,,"27 de jan, 16:00",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-ou-locacao-anual-em-jurere-internacional-com-3-suites-1054423648
Cobertura de Temporada em Jurerê,R$ 2.500,174 metros quadrados,Apartamento para alugar,4 quartos,5 ou mais banheiros,3 vagas de garagem,,,20,"27 de jan, 15:43",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-de-temporada-em-jurere-1106571925
Casa em alvenaria SÃO JOSÉ - SC,R$ 8.000,750 metros quadrados,Casa para alugar,5 ou mais quartos,3 banheiros,3 vagas de garagem,,IPTU R$ 724,,"27 de jan, 15:40",Profissional,"São José, Kobrasol",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-alvenaria-sao-jose-sc-1107294062
Apartamento para aluguel e venda com 87 metros quadrados com 2 quartos,R$ 10.500,87 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 700,20,"27 de jan, 15:40",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-e-venda-com-87-metros-quadrados-com-2-quartos-1055165138
"Apartamento com 3 dormitórios para alugar, 135 m² por R$ 9.637,00/mês - Centro - Florianóp",R$ 8.500,135 metros quadrados,Apartamento para alugar,3 quartos,4 banheiros,2 vagas de garagem,Condomínio R$ 877,IPTU R$ 260,,"27 de jan, 15:17",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-para-alugar-135-m-por-r-9-637-00-mes-centro-florianop-1136116437
Preciso de uma casa pra alugar ,R$ 900,1 banheiro,Casa para alugar,2 quartos,,,,,,"27 de jan, 15:05",,"São José, Kobrasol",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/preciso-de-uma-casa-pra-alugar-1139306779
Linda Casa em Governador Celso Ramos para Locação de Temporada,R$ 1.500,100 metros quadrados,Casa para alugar,3 quartos,2 banheiros,1 vaga de garagem,,,20,"27 de jan, 15:03",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/linda-casa-em-governador-celso-ramos-para-locacao-de-temporada-1075248354
Alugo apartamento. ,R$ 4.500,1 banheiro,Apartamento para alugar,2 quartos,,,,,6,"27 de jan, 14:59",,Balneário Arroio do Silva,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-apartamento-1139303410
SANTO AMARO DA IMPERATRIZ - Casa Padrão - CENTRO,R$ 4.000,170 metros quadrados,Casa para alugar,3 quartos,2 banheiros,4 vagas de garagem,,,20,"27 de jan, 14:49",Profissional,Santo Amaro da Imperatriz,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/santo-amaro-da-imperatriz-casa-padrao-centro-994892681
Casa de Temporada em Jurerê Internacional,R$ 4.200,200 metros quadrados,Casa para alugar,4 quartos,3 banheiros,4 vagas de garagem,,,14,"27 de jan, 14:10",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-temporada-em-jurere-internacional-1094624388
"Apartamento para Aluguel - Campinas, 2 Quartos,  50 m2",R$ 1.531,50 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 300,IPTU R$ 44,,"27 de jan, 14:01",Profissional,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-campinas-2-quartos-50-m2-1139274022
"Apartamento para Aluguel - Centro, 1 Quarto,  43 m2",R$ 3.100,43 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 950,IPTU R$ 350,20,"27 de jan, 14:01",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-centro-1-quarto-43-m2-1139274024
"Apartamento para Aluguel - Ipiranga, 2 Quartos,  53 m2",R$ 1.700,53 metros quadrados,Apartamento para alugar,2 quartos,,1 banheiro,Condomínio R$ 300,IPTU R$ 29,20,"27 de jan, 13:47",Profissional,"São José, Ipiranga",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-ipiranga-2-quartos-53-m2-1139266589
"Apartamento para Aluguel - Centro, 2 Quartos,  150 m2",R$ 5.403,150 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 1.200,IPTU R$ 334,20,"27 de jan, 13:47",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-centro-2-quartos-150-m2-1139266490
Kitnet para uma pessoa ,R$ 1.000,1 vaga de garagem,Apartamento para alugar,1 quarto,,1 banheiro,,,4,"27 de jan, 13:43",,"São José, Serraria",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/kitnet-para-uma-pessoa-1139265180
Alugo apto no Bosque das Estações em Palhoça/SC,R$ 1.200,51 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,20,"27 de jan, 13:42",,Palhoça,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-apto-no-bosque-das-estacoes-em-palhoca-sc-1139264882
"Cobertura disponível para para aluguel próximo a Jurerê, Florianópolis, SC",R$ 13.500,168 metros quadrados,Apartamento para alugar,4 quartos,4 banheiros,2 vagas de garagem,Condomínio R$ 860,IPTU R$ 360,20,"27 de jan, 13:37",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-disponivel-para-para-aluguel-proximo-a-jurere-florianopolis-sc-1096490987
"Apartamento com 3 dormitórios para alugar, 130 m² por R$ 6.000,00/mês - Campeche - Florian",R$ 6.000,131 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 706,IPTU R$ 295,18,"27 de jan, 13:20",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-para-alugar-130-m-por-r-6-000-00-mes-campeche-florian-1089047394
3 dormitórios mobiliado,R$ 2.800,95 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 700,IPTU R$ 114,20,"27 de jan, 13:18",Profissional,"Palhoça, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/3-dormitorios-mobiliado-1080184031
FLORIANóPOLIS - Apartamento Padrão - Centro,R$ 3.900,98 metros quadrados,Apartamento para alugar,3 quartos,3 banheiros,1 vaga de garagem,Condomínio R$ 1.316,IPTU R$ 242,20,"27 de jan, 13:02",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1085417251
Quarto pra alugar- República - Só para mulheres,R$ 450,,,,,,,,,"27 de jan, 13:02",,"Florianópolis, Coqueiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/quarto-pra-alugar-republica-so-para-mulheres-1139247782
FLORIANóPOLIS - Apartamento Padrão - Ingleses do Rio Vermelho,R$ 4.650,127 metros quadrados,Apartamento para alugar,3 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 637,IPTU R$ 321,,"27 de jan, 12:54",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-ingleses-do-rio-vermelho-1139242692
ALUGA SE APARTAMENTO ,R$ 1.600,55 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 320,IPTU R$ 36,6,"27 de jan, 12:47",,"Palhoça, Barra do Aririú",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluga-se-apartamento-1139240133
Apartamento - Palhoça SC,R$ 1.300,70 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,10,"27 de jan, 12:33",Profissional,"Palhoça, Aririú",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-palhoca-sc-1104765932
PALHOçA - Casa Padrão - Praia De Fora,R$ 2.100,120 metros quadrados,Casa para alugar,3 quartos,2 banheiros,1 vaga de garagem,,IPTU R$ 26,20,"27 de jan, 12:16",Profissional,"Palhoça, Praia de Fora",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/palhoca-casa-padrao-praia-de-fora-1113248888
Cobertura para aluguel tem 150 metros quadrados com 3 quartos..,R$ 9.000,150 metros quadrados,Apartamento para alugar,3 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 1.000,IPTU R$ 4.000,20,"27 de jan, 12:07",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-para-aluguel-tem-150-metros-quadrados-com-3-quartos-991762684
FLORIANÓPOLIS - Casa Comercial - CENTRO,R$ 12.000,200 metros quadrados,Casa para alugar,1 quarto,,2 banheiros,,IPTU R$ 413,20,"27 de jan, 12:06",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-comercial-centro-1037779484
Casa Santo Antônio de Lisboa ,R$ 2.500,120 metros quadrados,Casa para alugar,2 quartos,1 banheiro,2 vagas de garagem,,IPTU R$ 55,13,"27 de jan, 12:05",,"Florianópolis, Santo Antônio de Lisboa",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-santo-antonio-de-lisboa-1139221633
ALUGO - APARTAMENTO 2 DORMITÓRIOS NO BELA VISTA - PALHOÇA,R$ 950,52 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 320,IPTU R$ 45,19,"27 de jan, 11:58",Profissional,"Palhoça, Bela Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-apartamento-2-dormitorios-no-bela-vista-palhoca-1109552128
Casa mágica no Canto da Lagoa,R$ 2.300,35 metros quadrados,Casa para alugar,1 quarto,1 banheiro,1 vaga de garagem,,Condomínio R$ 300,11,"27 de jan, 11:50",Profissional,"Florianópolis, Lagoa da Conceição",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-magica-no-canto-da-lagoa-1139213821
"Apartamento com 4 dormitórios e sala comercial, venda por R$ 2.390.000 ou aluguel por R$ 1",R$ 10.000,345 metros quadrados,Apartamento para alugar,4 quartos,3 banheiros,4 vagas de garagem,,,20,"27 de jan, 11:36",Profissional,Garopaba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-4-dormitorios-e-sala-comercial-venda-por-r-2-390-000-ou-aluguel-por-r-1-1111557120
Apartamento para alugar no bairro Centro - Florianópolis/SC,R$ 280,30 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,10,"27 de jan, 11:29",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-alugar-no-bairro-centro-florianopolis-sc-1113737425
Aluguel -Lindo Apto no João Paulo ,R$ 3.100,83 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 700,IPTU R$ 115,20,"27 de jan, 11:21",,"Florianópolis, João Paulo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-lindo-apto-no-joao-paulo-1139200774
APARTAMENTO ED. LETÍCIA 203,R$ 900,65 metros quadrados,Apartamento para alugar,2 quartos,,1 banheiro,Condomínio R$ 260,IPTU R$ 99,1,"27 de jan, 11:18",Profissional,"Tubarão, Dehon",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-ed-leticia-203-1139199688
"Casa com 2 dormitórios para alugar, 60 m² por R$ 325,00/dia - Zona Nova Sul - Balneário Ar",R$ 325,60 metros quadrados,Casa para alugar,2 quartos,2 banheiros,2 vagas de garagem,,,18,"27 de jan, 11:07",Profissional,Balneário Arroio do Silva,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-60-m-por-r-325-00-dia-zona-nova-sul-balneario-ar-1129232305
Apartamento para aluguel e venda possui 131 metros quadrados com 3 quartos..,R$ 18.000,131 metros quadrados,Apartamento para alugar,3 quartos,4 banheiros,3 vagas de garagem,,,20,"27 de jan, 11:04",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-e-venda-possui-131-metros-quadrados-com-3-quartos-991765067
Casa com piscina e mesa de sinuca Jurerê Internacional para temporada,R$ 1.800,250 metros quadrados,Casa para alugar,5 ou mais quartos,3 banheiros,2 vagas de garagem,,,20,"27 de jan, 11:03",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-piscina-e-mesa-de-sinuca-jurere-internacional-para-temporada-1026595282
Apartamento para aluguel em Araranguá no bairro Alto Feliz,R$ 900,57 metros quadrados,Apartamento para alugar,2 quartos,,1 banheiro,,Condomínio R$ 180,11,"27 de jan, 11:00",Profissional,"Araranguá, Alto Feliz",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-em-ararangua-no-bairro-alto-feliz-1139189251
"Apartamento studio de 32,64 M² de area privativa no bairro agronomica",R$ 3.000,32 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 180,IPTU R$ 170,20,"27 de jan, 10:49",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-studio-de-32-64-m-de-area-privativa-no-bairro-agronomica-1055047258
APTO 2 QUARTOS EM BIGUAÇU,R$ 1.100,50 metros quadrados,Apartamento para alugar,2 quartos,,1 banheiro,,IPTU R$ 100,6,"27 de jan, 10:27",,Biguaçu,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-2-quartos-em-biguacu-1139171138
ALUGO  CASA NO PONTAL,R$ 850.000,2 vagas de garagem,Casa para alugar,1 quarto,,1 banheiro,,,6,"27 de jan, 10:09",,"Palhoça, Praia do Pontal",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-casa-no-pontal-1139161545
"Alugo lindo apto( Diária) perto das gaivotas, Ingleses ",R$ 400,80 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,13,"27 de jan, 10:08",,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-lindo-apto-diaria-perto-das-gaivotas-ingleses-1139160959
Aluga-se apartamento 2 quartos - próximo a UFSC - Córrego Grande,,1 banheiro,Apartamento para alugar,2 quartos,,,,,8,"27 de jan, 09:56",,"Florianópolis, Córrego Grande",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluga-se-apartamento-2-quartos-proximo-a-ufsc-corrego-grande-1139153841
"Casa com 5 dormitórios, 382 m² - venda por R$ 4.950.000,00 ou aluguel por R$ 25.307,50/mês",R$ 25.000,382 metros quadrados,Casa para alugar,5 ou mais quartos,5 ou mais banheiros,4 vagas de garagem,,IPTU R$ 3.690,20,"27 de jan, 09:53",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-5-dormitorios-382-m-venda-por-r-4-950-000-00-ou-aluguel-por-r-25-307-50-mes-1121833151
Casa nova 3 quartos (2 suítes e cobertura vista mar) - Rio Tavares próximo do posto Ale,R$ 9.000,115 metros quadrados,Casa para alugar,3 quartos,3 banheiros,2 vagas de garagem,,,20,"27 de jan, 09:27",Profissional,"Florianópolis, Rio Tavares",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-nova-3-quartos-2-suites-e-cobertura-vista-mar-rio-tavares-proximo-do-posto-ale-1089838103
Alugo Casa Diaria,,120 metros quadrados,Casa para alugar,4 quartos,2 banheiros,1 vaga de garagem,,,11,"27 de jan, 09:26",Profissional,Balneário Arroio do Silva,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-casa-diaria-1091308596
Procuro casa em área rural para locação anual ,,2 banheiros,Casa para alugar,2 quartos,,,,,,"27 de jan, 09:22",,"Florianópolis, Vargem Grande",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/procuro-casa-em-area-rural-para-locacao-anual-1139140656
CASA TÉRREA - LAGOA DA CONCEIÇÃO - SC,R$ 25.000,1000 metros quadrados,Casa para alugar,5 ou mais quartos,4 banheiros,5 ou mais vagas de garagem,,,20,"27 de jan, 09:19",Profissional,"Florianópolis, Barra da Lagoa",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-terrea-lagoa-da-conceicao-sc-1056112928
"Apartamento com 2 dormitórios para alugar, 58 m² por R$ 1.000,00/mês - Urussanguinha - Ara",R$ 800,58 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,Condomínio R$ 200,11,"27 de jan, 08:51",Profissional,"Araranguá, Urussanguinha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-58-m-por-r-1-000-00-mes-urussanguinha-ara-1093750276
Alugo- apto na Fazenda Santo Antonio- semi ,R$ 1.650,68 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 250,IPTU R$ 836,8,"27 de jan, 08:50",,"São José, Fazenda Santo Antônio",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-apto-na-fazenda-santo-antonio-semi-1139127745
"Apartamento com 2 dormitórios para alugar, 65 m² por R$ 3.200/mês - Ribeirão da Ilha - Flo",R$ 3.200,65 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 580,15,"27 de jan, 08:47",Profissional,"Florianópolis, Ribeirão da Ilha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-65-m-por-r-3-200-mes-ribeirao-da-ilha-flo-1121835761
EXCELENTE APARTAMENTO SEMI MOBILIADO PARA LOCAÇÃO NO KOBRASOL !!,R$ 3.500,100 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 750,IPTU R$ 125,20,"27 de jan, 08:43",Profissional,"São José, Kobrasol",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apartamento-semi-mobiliado-para-locacao-no-kobrasol-1127668713
Kitnet FLORIANOPOLIS SC,R$ 1.700,30 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,Condomínio R$ 225,IPTU R$ 70,7,"27 de jan, 08:32",Profissional,"Florianópolis, Pantanal",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/kitnet-florianopolis-sc-1133338560
"Apartamento para vender no Centro 4 quartos, Florianópolis SC",R$ 5.700,327 metros quadrados,Apartamento para alugar,2 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 1.800,IPTU R$ 7.200,20,"27 de jan, 08:32",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-vender-no-centro-4-quartos-florianopolis-sc-1048569399
 VENDO Casa com piscina Pinheira ,R$ 400.000,2 banheiros,Casa para alugar,2 quartos,,,,,13,"27 de jan, 08:29",,"Palhoça, Pinheira",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/vendo-casa-com-piscina-pinheira-1139121575
